62977,350843.3697,1873048.9564,1171.2919,_MOTOR_PILE
62978,350876.9209,1873048.9564,1171.4602,_END
62979,350817.4032,1873048.9564,1171.3349,_PILE
62980,350786.5127,1873048.9564,1170.9318,_PILE
62981,350759.4150,1873048.9564,1170.4260,_PILE
62982,350728.5245,1873048.9564,1169.9689,_PILE
62983,350701.4268,1873048.9564,1169.5620,_PILE
62984,350678.1216,1873048.9564,1169.3221,_END
62985,350843.3697,1873071.3864,1170.9194,_MOTOR_PILE
62986,350876.9209,1873071.3864,1171.2496,_END
62987,350817.4032,1873071.3864,1170.9130,_PILE
62988,350786.5127,1873071.3864,1170.4870,_PILE
62989,350759.4150,1873071.3864,1170.1722,_PILE
62990,350728.5245,1873071.3864,1169.8842,_PILE
62991,350701.4268,1873071.3864,1169.5860,_PILE
62992,350678.1216,1873071.3864,1169.3358,_END
62993,350843.3697,1873093.8164,1170.2311,_MOTOR_PILE
62994,350876.9209,1873093.8164,1170.4621,_END
62995,350817.4032,1873093.8164,1170.1751,_PILE
62996,350786.5127,1873093.8164,1169.9422,_PILE
62997,350759.4150,1873093.8164,1169.6852,_PILE
62998,350728.5245,1873093.8164,1169.5692,_PILE
62999,350701.4268,1873093.8164,1169.2670,_PILE
63000,350678.1216,1873093.8164,1169.0369,_END
63001,350843.3697,1873116.2464,1169.8448,_MOTOR_PILE
63002,350876.9209,1873116.2464,1170.1069,_END
63003,350817.4032,1873116.2464,1169.6920,_PILE
63004,350786.5127,1873116.2464,1169.4621,_PILE
63005,350759.4150,1873116.2464,1169.3280,_PILE
63006,350728.5245,1873116.2464,1169.0943,_PILE
63007,350701.4268,1873116.2464,1168.8592,_PILE
63008,350678.1216,1873116.2464,1168.6401,_END
63009,350817.4032,1873385.4064,1162.0304,_PILE
63010,350843.3697,1873385.4064,1162.9748,_MOTOR_PILE
63011,350786.5127,1873385.4064,1161.5847,_PILE
63012,350759.4150,1873385.4064,1161.2625,_PILE
63013,350728.5245,1873385.4064,1161.4601,_PILE
63014,350701.4268,1873385.4064,1161.6945,_PILE
63015,350869.3362,1873385.4064,1163.5538,_PILE
63016,350900.2267,1873385.4064,1163.8340,_PILE
63017,350927.3244,1873385.4064,1164.1738,_PILE
63018,350958.2149,1873385.4064,1164.2146,_PILE
63019,350981.5200,1873385.4064,1163.7538,_END
63020,350678.1216,1873385.4064,1162.0602,_END
63021,350817.4032,1873407.8364,1161.5412,_PILE
63022,350843.3697,1873407.8364,1162.2543,_MOTOR_PILE
63023,350786.5127,1873407.8364,1160.8319,_PILE
