62984,353775.84752694174,1875430.7218,1201.6259,_END
62983,353799.1328641362,1875430.7218,1201.9074,_PILE
62982,353826.2148122812,1875430.7218,1202.2391000000002,_PILE
62981,353857.09318295907,1875430.7218,1202.3279,_PILE
62980,353884.18452977994,1875430.7218,1202.2879,_PILE
62979,353915.0731,1875430.7218,1202.2879,_PILE
62977,353941.0397,1875430.7218,1202.2879,_MOTOR_PILE
62978,353974.5908,1875430.7218,1202.2879,_END
62992,353775.84507463814,1875453.1518,1201.9542,_END
62991,353799.13097554515,1875453.1518,1202.279,_PILE
62990,353826.2130372702,1875453.1518,1202.5592000000001,_PILE
62989,353857.0922793401,1875453.1518,1202.5802,_PILE
62988,353884.184502498,1875453.1518,1202.5702,_PILE
62987,353915.0731,1875453.1518,1202.5702,_PILE
62985,353941.0397,1875453.1518,1202.5702,_MOTOR_PILE
62986,353974.5908,1875453.1518,1202.5702,_END
63000,353775.8339524936,1875475.5818,1202.229,_END
62999,353799.1193741254,1875475.5818,1202.5174,_PILE
62998,353826.20134590735,1875475.5818,1202.5926,_PILE
62997,353857.0867260664,1875475.5818,1202.5926,_PILE
62996,353884.1832471708,1875475.5818,1202.5926,_PILE
62995,353915.0731,1875475.5818,1202.5926,_PILE
62993,353941.0397,1875475.5818,1202.5926,_MOTOR_PILE
62994,353974.5908,1875475.5818,1202.5926,_END
63008,353775.83334458864,1875498.0118,1202.6249,_END
63007,353799.1179663485,1875498.0118,1202.7533,_PILE
63006,353826.20193012117,1875498.0118,1202.7533,_PILE
63005,353857.0873894851,1875498.0118,1202.7533,_PILE
63004,353884.1832457535,1875498.0118,1202.7533,_PILE
63003,353915.0731,1875498.0118,1202.7533,_PILE
63001,353941.0397,1875498.0118,1202.7533,_MOTOR_PILE
63002,353974.5908,1875498.0118,1202.7533,_END
63019,354458.23817124695,1875139.1318,1209.7412,_END
63018,354481.53324045765,1875139.1318,1209.7412,_PILE
63017,354512.42194211535,1875139.1318,1209.7412,_PILE
63016,354539.51977576036,1875139.1318,1209.7412,_PILE
63015,354570.4103,1875139.1318,1209.7412,_PILE
63010,354596.3769,1875139.1318,1209.7412,_MOTOR_PILE
63009,354622.3434,1875139.1318,1209.7412,_PILE
63011,354653.23078657285,1875139.1318,1209.7412,_PILE
63012,354680.3202201987,1875139.1318,1209.7412,_PILE
63013,354711.1977284747,1875139.1318,1209.7412,_PILE
63014,354738.27743476036,1875139.1318,1209.7412,_PILE
63020,354761.569907241,1875139.1318,1209.7412,_END
63031,354458.2299235961,1875161.5618,1209.2316,_END
63030,354481.5318761679,1875161.5618,1209.2316,_PILE
63029,354512.4221338232,1875161.5618,1209.2316,_PILE
63028,354539.51990088425,1875161.5618,1209.2316,_PILE
63027,354570.4103,1875161.5618,1209.2316,_PILE
63022,354596.3769,1875161.5618,1209.2316,_MOTOR_PILE
63021,354622.3434,1875161.5618,1209.2316,_PILE
63023,354653.23328507424,1875161.5618,1209.2316,_PILE
63024,354680.32919552596,1875161.5618,1209.2316,_PILE
63025,354711.21739049704,1875161.5618,1209.2316,_PILE
63026,354738.31163943437,1875161.5618,1209.2316,_PILE
63032,354761.61609380174,1875161.5618,1209.2316,_END
63043,354458.22643563163,1875183.9918,1208.9211,_END
63042,354481.5316909791,1875183.9918,1208.9211,_PILE
63041,354512.42218888196,1875183.9918,1208.9211,_PILE
63040,354539.51995607524,1875183.9918,1208.9211,_PILE
63039,354570.4103,1875183.9918,1208.9211,_PILE
63034,354596.3769,1875183.9918,1208.9211,_MOTOR_PILE
63033,354622.3434,1875183.9918,1208.9211,_PILE
63035,354653.23370969156,1875183.9918,1208.9211,_PILE
63036,354680.3311755129,1875183.9918,1208.9211,_PILE
63037,354711.2215488561,1875183.9918,1208.9211,_PILE
63038,354738.319312302,1875183.9918,1208.9211,_PILE
63044,354761.6245113522,1875183.9918,1208.9211,_END
63055,354458.23014143633,1875206.4218,1208.551,_END
63054,354481.5361040541,1875206.4218,1208.551,_PILE
63053,354512.42529668467,1875206.4218,1208.551,_PILE
63052,354539.5207535153,1875206.4218,1208.551,_PILE
63051,354570.4103,1875206.4218,1208.551,_PILE
63046,354596.3769,1875206.4218,1208.551,_MOTOR_PILE
63045,354622.3434,1875206.4218,1208.551,_PILE
63047,354653.2340707627,1875206.4218,1208.551,_PILE
63048,354680.331664244,1875206.4218,1208.551,_PILE
63049,354711.22187859117,1875206.4218,1208.551,_PILE
63050,354738.3190088252,1875206.4218,1208.551,_PILE
63056,354761.6209700461,1875206.4218,1208.551,_END
63067,354458.22705860256,1875228.8518,1208.0165,_END
63066,354481.53510722227,1875228.8518,1208.0165,_PILE
63065,354512.42463391396,1875228.8518,1208.0165,_PILE
63064,354539.52045616484,1875228.8518,1208.0165,_PILE
63063,354570.4103,1875228.8518,1208.0165,_PILE
63058,354596.3769,1875228.8518,1208.0165,_MOTOR_PILE
63057,354622.3434,1875228.8518,1208.0165,_PILE
63059,354653.23395137495,1875228.8518,1208.0165,_PILE
63060,354680.33114767604,1875228.8518,1208.0165,_PILE
63061,354711.22120807355,1875228.8518,1208.0165,_PILE
63062,354738.317685714,1875228.8518,1208.0165,_PILE
63068,354761.61869014386,1875228.8518,1208.0165,_END
63079,354458.2404714144,1875251.2818,1207.3693,_END
63078,354481.54586418346,1875251.2818,1207.3693,_PILE
63077,354512.4307689312,1875251.2818,1207.3693,_PILE
63076,354539.5215722645,1875251.2818,1207.3693,_PILE
63075,354570.4103,1875251.2818,1207.3693,_PILE
63070,354596.3769,1875251.2818,1207.3693,_MOTOR_PILE
63069,354622.3434,1875251.2818,1207.3693,_PILE
63071,354653.23408700497,1875251.2818,1207.3693,_PILE
